id,book_id,best_book_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,language_code,average_rating,ratings_count,work_ratings_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url
7182,324737,324737,28,310211883,9.78E+12,"Jim Cymbala, Dean Merrill",1997,"Fresh Wind, Fresh Fire",,4.24,11677,12242,117,428,1903,3693,6101,https://images.gr-assets.com/books/1384258871m/324737.jpg,https://images.gr-assets.com/books/1384258871s/324737.jpg
7183,12291438,12291438,18,62128027,9.78E+12,Megan Shepherd,2013,The Madman’s Daughter,eng,3.69,17647,19008,713,1899,4898,6545,4953,https://images.gr-assets.com/books/1354155885m/12291438.jpg,https://images.gr-assets.com/books/1354155885s/12291438.jpg
7184,16131072,16131072,35,316211222,9.78E+12,"James Patterson, Howard Roughan",2013,Second Honeymoon,eng,3.89,11418,14899,127,701,3787,6323,3961,https://images.gr-assets.com/books/1352225697m/16131072.jpg,https://images.gr-assets.com/books/1352225697s/16131072.jpg
7185,23355069,23355069,17,,,Samantha Young,2015,Hero,eng,4.1,21777,24619,345,982,4118,9523,9651,https://images.gr-assets.com/books/1413500793m/23355069.jpg,https://images.gr-assets.com/books/1413500793s/23355069.jpg
7186,55352,55352,12,786891122,9.78E+12,George Carlin,1997,Brain Droppings,eng,4.11,13255,13900,180,492,2538,5035,5655,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7187,8696,8696,42,345371984,9.78E+12,"Douglas Adams, Mark Carwardine",1990,Last Chance to See,,4.33,13860,15440,95,339,2031,4916,8059,https://images.gr-assets.com/books/1327867839m/8696.jpg,https://images.gr-assets.com/books/1327867839s/8696.jpg
7188,1653655,1653655,13,439903440,9.78E+12,Gordon Korman,2008,Swindle,eng,3.94,13562,14061,283,907,3219,4640,5012,https://images.gr-assets.com/books/1328843225m/1653655.jpg,https://images.gr-assets.com/books/1328843225s/1653655.jpg
7189,15786110,15786110,7,1596436239,9.78E+12,Lucy Knisley,2013,,eng,3.89,13518,13626,581,826,2707,4874,4638,https://images.gr-assets.com/books/1345686126m/15786110.jpg,https://images.gr-assets.com/books/1345686126s/15786110.jpg
7190,15832932,15832932,20,803739095,9.78E+12,Huntley Fitzpatrick,2014,What I Thought Was True,eng,3.71,16390,17545,553,1547,5053,5707,4685,https://images.gr-assets.com/books/1479774148m/15832932.jpg,https://images.gr-assets.com/books/1479774148s/15832932.jpg
7191,9528186,9528186,1,613321368X,9.79E+12,Lambert M. Surhone,,,eng,4.46,11643,11643,183,241,1299,2239,7681,https://images.gr-assets.com/books/1379594334m/9528186.jpg,https://images.gr-assets.com/books/1379594334s/9528186.jpg
7192,10429037,10429037,16,62081861,9.78E+12,Sara Shepard,2011,Ruthless,en-US,3.93,16885,17869,338,1159,4400,5498,6474,https://images.gr-assets.com/books/1314802629m/10429037.jpg,https://images.gr-assets.com/books/1314802629s/10429037.jpg
7193,18667976,18667976,19,399162178,9.78E+12,Beatriz Williams,2014,The Secret Life of Violet Grant,eng,3.97,12825,14706,255,646,2882,6478,4445,https://images.gr-assets.com/books/1393212446m/18667976.jpg,https://images.gr-assets.com/books/1393212446s/18667976.jpg
7194,37338,16087857,23,425213617,9.78E+12,Shayla Black,2007,Wicked Ties,en-US,3.97,22097,24470,682,1422,4908,8415,9043,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7195,47878,47878,21,043984665X,9.78E+12,Jenny Nimmo,2007,"Charlie Bone and the Beast (The Children of the Red King, # 6)",en-US,3.93,16397,16803,271,970,4251,5490,5821,https://images.gr-assets.com/books/1290344896m/47878.jpg,https://images.gr-assets.com/books/1290344896s/47878.jpg
7196,27406436,27406436,18,,,Vi Keeland,2016,The Baller: A Down and Dirty Football Novel,eng,4.13,17375,22369,299,726,3616,8891,8837,https://images.gr-assets.com/books/1447850960m/27406436.jpg,https://images.gr-assets.com/books/1447850960s/27406436.jpg
7197,22055280,22055280,25,765336413,9.78E+12,Brian Staveley,2015,The Providence of Fire,eng,4.16,11629,14101,73,370,2129,6172,5357,https://images.gr-assets.com/books/1405301050m/22055280.jpg,https://images.gr-assets.com/books/1405301050s/22055280.jpg
7198,51985,51985,78,300115466,9.78E+12,"Jean-Paul Sartre, Arlette Elkaïm-Sartre, Annie Cohen-Solal, Carol Macomber",1946,L'Existentialisme est un humanisme ,en-GB,3.96,12493,15055,228,704,3403,5788,4932,https://images.gr-assets.com/books/1328870158m/51985.jpg,https://images.gr-assets.com/books/1328870158s/51985.jpg
7199,15451058,15451058,21,679456201,9.78E+12,Gloria Steinem,2015,My Life on the Road,eng,4.08,15997,17852,345,542,2967,7549,6449,https://images.gr-assets.com/books/1440005972m/15451058.jpg,https://images.gr-assets.com/books/1440005972s/15451058.jpg
7200,7696135,7696135,15,159184312X,9.78E+12,Scott Belsky,2010,,,3.94,13229,13681,333,823,3220,4277,5028,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7201,6609864,6609864,22,61767603,9.78E+12,Lauren Conrad,2010,Sugar and Spice,en-US,3.53,14901,15946,417,1874,5804,4558,3293,https://images.gr-assets.com/books/1258145375m/6609864.jpg,https://images.gr-assets.com/books/1258145375s/6609864.jpg
7202,17830559,17830559,16,,,Katy Evans,2013,,eng,4.31,25386,26119,286,863,3452,7360,14158,https://images.gr-assets.com/books/1379702539m/17830559.jpg,https://images.gr-assets.com/books/1379702539s/17830559.jpg
7203,11227043,11227043,7,,,Kristen Ashley,2011,,eng,4.5,26940,27362,122,357,2108,7938,16837,https://images.gr-assets.com/books/1328299988m/11227043.jpg,https://images.gr-assets.com/books/1328299988s/11227043.jpg
7204,342994,342994,116,439643635,9.78E+12,"Hans Christian Andersen, Rachel Isadora",1845,Den Lille Pige med Svovlstikkerne,eng,4.08,16478,17499,338,794,3445,5501,7421,https://images.gr-assets.com/books/1411481144m/342994.jpg,https://images.gr-assets.com/books/1411481144s/342994.jpg
7205,95643,95643,25,156031566,9.78E+12,Rory Stewart,2004,The Places In Between,en-US,3.88,11445,11934,222,786,2822,4500,3604,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7206,24611454,24611454,41,425280101,9.78E+12,Nora Roberts,2015,Stars of Fortune,eng,4,12822,18887,627,922,3575,6460,7303,https://images.gr-assets.com/books/1458079016m/24611454.jpg,https://images.gr-assets.com/books/1458079016s/24611454.jpg
7207,13425393,13425393,20,62123742,9.78E+12,Justin Halpern,2012,,,3.79,12554,15653,281,1019,4386,6063,3904,https://images.gr-assets.com/books/1335903412m/13425393.jpg,https://images.gr-assets.com/books/1335903412s/13425393.jpg
7208,16342,16342,170,425205967,9.78E+12,Agatha Christie,1959,Cat Among the Pigeons,eng,3.82,17221,19943,103,954,6237,7790,4859,https://images.gr-assets.com/books/1275665326m/16342.jpg,https://images.gr-assets.com/books/1275665326s/16342.jpg
7209,15786792,18730321,41,385535309,9.78E+12,Edward Rutherfurd,2013,Paris,eng,3.95,8441,14185,246,670,3037,5826,4406,https://images.gr-assets.com/books/1344117043m/15786792.jpg,https://images.gr-assets.com/books/1344117043s/15786792.jpg
7210,77995,26530372,61,486270645,9.78E+12,Guy de Maupassant,1884,The Necklace and Other Short Stories,eng,3.94,11688,14366,161,752,3542,5232,4679,https://images.gr-assets.com/books/1327649717m/77995.jpg,https://images.gr-assets.com/books/1327649717s/77995.jpg
7211,84786,84786,86,446694258,9.78E+12,Michael Connelly,1999,Void Moon,eng,3.95,14090,16576,137,641,4052,6880,4866,https://images.gr-assets.com/books/1344267460m/84786.jpg,https://images.gr-assets.com/books/1344267460s/84786.jpg
7212,34057,34057,474,543895882,9.78E+12,Rudyard Kipling,1897,Captains Courageous,eng,3.88,14823,16335,304,927,4334,5651,5119,https://images.gr-assets.com/books/1327959659m/34057.jpg,https://images.gr-assets.com/books/1327959659s/34057.jpg
7213,168571,168571,32,,9.78E+12,John Sandford,1990,,eng,3.99,14690,16688,128,610,3720,7127,5103,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7214,31333,31333,36,8466302204,9.79E+12,Anne Rice,1997,Violin,eng,3.26,14911,16147,1447,2676,5236,3776,3012,https://images.gr-assets.com/books/1479198883m/31333.jpg,https://images.gr-assets.com/books/1479198883s/31333.jpg
7215,25527908,29243722,36,1250076420,9.78E+12,Sharon Guskin,2016,The Forgetting Time,eng,3.79,8457,16832,189,926,4626,7498,3593,https://images.gr-assets.com/books/1442527065m/25527908.jpg,https://images.gr-assets.com/books/1442527065s/25527908.jpg
7216,809849,809849,63,141694737X,9.78E+12,Rod Campbell,,,,4.25,16432,16839,199,569,2705,4664,8702,https://images.gr-assets.com/books/1391337388m/809849.jpg,https://images.gr-assets.com/books/1391337388s/809849.jpg
7217,13618,13618,35,1421501708,9.78E+12,"Tsugumi Ohba, Takeshi Obata",2004,デスノート #3 (Desu Nōto) Gekisō (激走),eng,4.42,18012,19155,61,273,1970,6141,10710,https://images.gr-assets.com/books/1419952370m/13618.jpg,https://images.gr-assets.com/books/1419952370s/13618.jpg
7218,11309018,11309018,37,399256180,9.78E+12,John Flanagan,2011,The Lost Stories,eng,4.27,15816,18664,123,564,2785,5818,9374,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7219,15738951,15738951,7,,,Lee Child,2012,"Deep Down (Jack Reacher, #16.5)",en-US,3.87,9916,15452,254,955,4018,5589,4636,https://images.gr-assets.com/books/1373921650m/15738951.jpg,https://images.gr-assets.com/books/1373921650s/15738951.jpg
7220,10947600,10947600,14,1921794097,9.78E+12,Hannah Harrington,2011,Saving June,eng,3.97,14867,16238,425,954,3358,5384,6117,https://images.gr-assets.com/books/1349156138m/10947600.jpg,https://images.gr-assets.com/books/1349156138s/10947600.jpg
7221,23398806,23398806,63,451475496,9.78E+12,M.J. Arlidge,2014,Eeny Meeny,eng,3.88,8498,16218,298,932,3794,6563,4631,https://images.gr-assets.com/books/1418746579m/23398806.jpg,https://images.gr-assets.com/books/1418746579s/23398806.jpg
7222,15513156,15513156,19,1250003334,9.78E+12,Anna Banks,2013,,eng,4,19216,20368,239,1075,4336,7430,7288,https://images.gr-assets.com/books/1355733528m/15513156.jpg,https://images.gr-assets.com/books/1355733528s/15513156.jpg
7223,7830126,7830126,42,553807722,9.78E+12,Dean Koontz,2010,What the Night Knows,eng,3.74,13873,16106,461,1285,4395,5865,4100,https://images.gr-assets.com/books/1308459193m/7830126.jpg,https://images.gr-assets.com/books/1308459193s/7830126.jpg
7224,16174197,16174197,14,,,Kitty French,2012,Knight & Play,eng,4.04,24297,25097,485,1260,4742,8959,9651,https://images.gr-assets.com/books/1354181901m/16174197.jpg,https://images.gr-assets.com/books/1354181901s/16174197.jpg
7225,18405221,18405221,29,,,Anthony  Ryan,2015,Queen of Fire,eng,3.64,11985,13913,359,1377,4194,4927,3056,https://images.gr-assets.com/books/1417350958m/18405221.jpg,https://images.gr-assets.com/books/1417350958s/18405221.jpg
7226,404223,404223,34,345418468,9.78E+12,Stephen R. Donaldson,1979,The Wounded Land,,3.96,14549,16115,289,770,3613,6025,5418,https://images.gr-assets.com/books/1323997527m/404223.jpg,https://images.gr-assets.com/books/1323997527s/404223.jpg
7227,249042,249042,49,679736395,9.78E+12,William Styron,1990,Darkness Visible: A Memoir of Madness,,4.04,13396,15109,160,746,2981,5607,5615,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7228,13057939,13057939,34,1451657706,9.78E+12,Vaddey Ratner,2012,In the Shadow of the Banyan,,4.04,12946,14443,219,633,2599,5909,5083,https://images.gr-assets.com/books/1346714710m/13057939.jpg,https://images.gr-assets.com/books/1346714710s/13057939.jpg
7229,9858488,9858488,16,374379939,9.78E+12,Jack Gantos,2011,,eng,3.72,15877,16432,570,1393,4440,5752,4277,https://images.gr-assets.com/books/1371074276m/9858488.jpg,https://images.gr-assets.com/books/1371074276s/9858488.jpg
7230,6611038,6611038,19,1439147973,9.78E+12,Jennifer Estep,2010,Spider's Bite,eng,3.87,24192,26324,695,1709,5993,9799,8128,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7231,123845,123845,36,486277909,9.78E+12,Ralph Waldo Emerson,1844,Self-Reliance and Other Essays,en-US,4.14,14484,14717,154,542,2653,5092,6276,https://images.gr-assets.com/books/1319099192m/123845.jpg,https://images.gr-assets.com/books/1319099192s/123845.jpg
7232,70241,70241,81,312420331,9.78E+12,J.G. Ballard,1973,Crash,en-CA,3.58,13217,15187,825,1804,3900,5091,3567,https://images.gr-assets.com/books/1281416649m/70241.jpg,https://images.gr-assets.com/books/1281416649s/70241.jpg
7233,769016,769016,61,380811960,9.78E+12,"Adele Faber, Elaine Mazlish, Kimberly Ann Coe",1979,How to Talk So Teens Will Listen and Listen So Teens Will Talk,en-US,4.24,10931,13966,114,414,1989,4997,6452,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7234,294951,294951,16,879101369,9.78E+12,"Joseph Stein, Jerry Bock, Sheldon Harnick",1964,Fiddler On the Roof: Based on Sholom Aleichem's Stories,eng,4.2,14049,14141,210,529,2360,4195,6847,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7235,17607848,17607848,24,1459245954,9.78E+12,Sylvia Day,2013,Afterburn,eng,3.97,17821,20104,279,1025,4490,7619,6691,https://images.gr-assets.com/books/1369326801m/17607848.jpg,https://images.gr-assets.com/books/1369326801s/17607848.jpg
7236,7926,7926,31,385732953,9.78E+12,Sydney Taylor,1951,All-of-a-Kind Family,eng,4.23,18383,19119,337,558,2869,6002,9353,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7237,18114057,22668803,19,525953183,9.78E+12,Daniel Suarez,2014,Influx,eng,3.91,6938,12264,191,603,2773,5237,3460,https://images.gr-assets.com/books/1374634071m/18114057.jpg,https://images.gr-assets.com/books/1374634071s/18114057.jpg
7238,15560,15560,29,345396553,9.78E+12,Terry Brooks,2000,Ilse Witch ,en-US,3.95,14386,15210,123,715,3792,5692,4888,https://images.gr-assets.com/books/1403187876m/15560.jpg,https://images.gr-assets.com/books/1403187876s/15560.jpg
7239,95420,95420,22,375701044,9.78E+12,Katharine Graham,1997,Personal History,en-US,4.13,13714,14328,255,516,2360,5196,6001,https://images.gr-assets.com/books/1320504681m/95420.jpg,https://images.gr-assets.com/books/1320504681s/95420.jpg
7240,27824826,27824826,45,,,Jane Harper,2017,The Dry,eng,4.07,19843,27901,257,705,4791,13128,9020,https://images.gr-assets.com/books/1456113132m/27824826.jpg,https://images.gr-assets.com/books/1456113132s/27824826.jpg
7241,40320,40320,23,312983271,9.78E+12,"Janet Evanovich, Charlotte Hughes",1981,Full House,eng,3.63,17813,18533,454,1954,6120,5463,4542,https://images.gr-assets.com/books/1479699904m/40320.jpg,https://images.gr-assets.com/books/1479699904s/40320.jpg
7242,291,291,119,806501901,9.78E+12,"Kahlil Gibran, Anthony R. Ferris",1912,الأجنحة المتكسرة,eng,3.93,5611,12435,272,792,2796,4251,4324,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7243,14889780,14889780,43,446554995,9.78E+12,"Douglas Preston, Lincoln Child",2012,Two Graves,,4.03,12164,15678,118,598,3300,6397,5265,https://images.gr-assets.com/books/1346937130m/14889780.jpg,https://images.gr-assets.com/books/1346937130s/14889780.jpg
7244,13109291,13109291,18,62116851,9.78E+12,Robin Hobb,2013,Blood of Dragons,eng,4.12,12165,15410,84,432,2772,6336,5786,https://images.gr-assets.com/books/1341265576m/13109291.jpg,https://images.gr-assets.com/books/1341265576s/13109291.jpg
7245,539904,539904,38,450837319,9.78E+12,Cornelius Ryan,1974,A Bridge Too Far,eng,4.24,13676,14329,82,242,2170,5443,6392,https://images.gr-assets.com/books/1326921431m/539904.jpg,https://images.gr-assets.com/books/1326921431s/539904.jpg
7246,87220,87220,33,60540745,9.78E+12,Jerry Spinelli,2002,Loser,eng,3.72,15079,15678,427,1384,4446,5259,4162,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7247,498835,498835,81,752860550,9.78E+12,Kate Mosse,2007,Sepulchre,en-GB,3.73,13368,15790,351,1275,4473,5818,3873,https://images.gr-assets.com/books/1328120460m/498835.jpg,https://images.gr-assets.com/books/1328120460s/498835.jpg
7248,7778609,7778609,23,61714313,9.78E+12,Richard Kadrey,2010,,en-US,4.06,13583,15924,66,404,3041,7382,5031,https://images.gr-assets.com/books/1275103078m/7778609.jpg,https://images.gr-assets.com/books/1275103078s/7778609.jpg
7249,100247,100247,11,812992180,9.78E+12,Rolf Potts,2002,Vagabonding: An Uncommon Guide to the Art of Long-Term World Travel,eng,3.92,13128,14025,276,860,3243,4984,4662,https://images.gr-assets.com/books/1320532720m/100247.jpg,https://images.gr-assets.com/books/1320532720s/100247.jpg
7250,12383252,12383252,19,425247546,9.78E+12,Laurell K. Hamilton,2012,Kiss the Dead,eng,3.79,18225,20568,800,1926,5104,5693,7045,https://images.gr-assets.com/books/1328767132m/12383252.jpg,https://images.gr-assets.com/books/1328767132s/12383252.jpg
7251,10775,10775,77,684804522,9.78E+12,Ernest Hemingway,1985,The Garden of Eden,en-US,3.74,12948,13852,335,1201,3748,4958,3610,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7252,1333030,1333030,23,425219437,9.78E+12,Maya Banks,2008,"Sweet Surrender (Sweet Series, #1)",en-US,3.99,20856,22582,464,1255,4550,7978,8335,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7253,22875,22875,34,345418476,9.78E+12,Stephen R. Donaldson,1982,The One Tree,eng,3.96,13812,15334,247,786,3444,5739,5118,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7254,24816,24816,23,836217691,9.78E+12,Bill Watterson,1994,Homicidal Psycho Jungle Cat: A Calvin and Hobbes Collection,eng,4.71,14113,15729,13,53,696,2900,12067,https://images.gr-assets.com/books/1448818381m/24816.jpg,https://images.gr-assets.com/books/1448818381s/24816.jpg
7255,17190226,17190226,16,,9.78E+12,J.C. Reed,2013,Surrender Your Love,eng,3.91,20398,24191,548,1417,5442,9156,7628,https://images.gr-assets.com/books/1359887738m/17190226.jpg,https://images.gr-assets.com/books/1359887738s/17190226.jpg
7256,17985262,17699389,35,,,Matthew Mather,2013,CyberStorm,eng,3.75,6028,14279,350,1172,3795,5382,3580,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7257,24476,24476,21,743406567,9.78E+12,Chuck Klosterman,2001,Fargo Rock City: A Heavy Metal Odyssey in Rural North Dakota,en-US,3.8,11376,11665,225,752,3196,4486,3006,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7258,795034,795034,40,886775981,9.78E+12,Tad Williams,1993,To Green Angel Tower (Siege),en-US,4.18,13830,15138,142,484,2479,5398,6635,https://images.gr-assets.com/books/1309992858m/795034.jpg,https://images.gr-assets.com/books/1309992858s/795034.jpg
7259,6818019,6818019,47,307589676,9.78E+12,"Nujood Ali, Delphine Minoui, Linda Coverdale",2009,"Moi Nojoud, 10 ans, divorcée",eng,3.79,13607,15351,169,1002,4480,5895,3805,https://images.gr-assets.com/books/1320467214m/6818019.jpg,https://images.gr-assets.com/books/1320467214s/6818019.jpg
7260,43798,43798,25,345376048,9.78E+12,Anne Rice,1979,The Feast of All Saints,en-US,3.83,15221,16011,356,1231,4227,5160,5037,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7261,18453074,18453074,32,316033979,9.78E+12,Joshua Ferris,2014,To rise again at a decent hour,eng,3.08,10270,12209,1034,2443,4431,3161,1140,https://images.gr-assets.com/books/1391305201m/18453074.jpg,https://images.gr-assets.com/books/1391305201s/18453074.jpg
7262,150720,150720,9,571199976,9.78E+12,David Auburn,2000,Proof: A Play,eng,4.01,13777,14029,205,682,2937,5215,4990,https://images.gr-assets.com/books/1417605435m/150720.jpg,https://images.gr-assets.com/books/1417605435s/150720.jpg
7263,121581,121581,32,441653049,9.78E+12,"Robert A. Heinlein, Damon Knight",1967,The Past through Tomorrow,eng,4.15,13920,14323,72,358,2746,5249,5898,https://images.gr-assets.com/books/1325885616m/121581.jpg,https://images.gr-assets.com/books/1325885616s/121581.jpg
7264,86525,86525,25,394720954,9.78E+12,Robert A. Caro,2002,Master of the Senate,eng,4.41,11411,11983,192,373,1205,2798,7415,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7265,15722284,15722284,30,,,Dean Koontz,2015,Saint Odd,eng,4.12,11714,14279,188,566,2499,5098,5928,https://images.gr-assets.com/books/1403303609m/15722284.jpg,https://images.gr-assets.com/books/1403303609s/15722284.jpg
7266,6671,6671,71,037581423X,9.78E+12,Roald Dahl,1977,The Wonderful Story Of Henry Sugar And Six More,eng,4.15,13419,16370,97,510,3073,5928,6762,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7267,140091,140091,43,802757693,9.78E+12,Charlaine Harris,1990,,eng,3.66,18154,21752,392,1682,7454,7606,4618,https://images.gr-assets.com/books/1307067671m/140091.jpg,https://images.gr-assets.com/books/1307067671s/140091.jpg
7268,7926242,7926242,58,399157212,9.78E+12,Patricia Cornwell,2010,Port Mortuary,en-US,3.55,14765,17153,823,2050,5097,5183,4000,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7269,672948,672948,109,449912450,9.78E+12,Erich Maria Remarque,1945,Arc de Triomphe,,4.4,11391,13380,75,276,1476,3965,7588,https://images.gr-assets.com/books/1353844109m/672948.jpg,https://images.gr-assets.com/books/1353844109s/672948.jpg
7270,154795,154795,31,1563890976,9.78E+12,"Dan Jurgens, Jerry Ordway, Louise Simonson, Roger Stern, Jon Bogdanove, Tom Grummett, Jackson Butch Guice, Brett Breeding, Rick Burchett, Doug Hazlewood, Dennis Janke, Denis Rodier",1993,The Death of Superman,en-US,3.89,12630,13287,309,1056,3249,3878,4795,https://images.gr-assets.com/books/1383536130m/154795.jpg,https://images.gr-assets.com/books/1383536130s/154795.jpg
7271,144800,144800,57,1841959111,9.78E+12,Steven Hall,2007,The Raw Shark Texts,en-US,3.87,11010,13806,425,1051,2931,4874,4525,https://images.gr-assets.com/books/1405099268m/144800.jpg,https://images.gr-assets.com/books/1405099268s/144800.jpg
7272,27904311,27904311,46,1423160924,9.78E+12,Rick Riordan,2016,The Hammer of Thor,eng,4.37,22736,26621,171,452,2852,9141,14005,https://images.gr-assets.com/books/1463950690m/27904311.jpg,https://images.gr-assets.com/books/1463950690s/27904311.jpg
7273,15771862,15771862,36,,,Sonali Deraniyagala,2013,Wave,eng,3.7,12008,13198,466,1217,3512,4626,3377,https://images.gr-assets.com/books/1362126716m/15771862.jpg,https://images.gr-assets.com/books/1362126716s/15771862.jpg
7274,1307,1307,25,553295411,9.78E+12,"Margaret Weis, Tracy Hickman",1991,Fire Sea,en-US,4.05,14707,15554,80,588,3376,5968,5542,https://images.gr-assets.com/books/1325422748m/1307.jpg,https://images.gr-assets.com/books/1325422748s/1307.jpg
7275,13547504,13547504,30,743236718,9.78E+12,Andrew Solomon,2012,"Far from the Tree: Parents, Children, and the Search for Identity",eng,4.26,11879,13240,251,445,1677,4053,6814,https://images.gr-assets.com/books/1363008433m/13547504.jpg,https://images.gr-assets.com/books/1363008433s/13547504.jpg
7276,958277,958277,33,679826424,9.78E+12,"Barbara Park, Denise Brunkus",1992,Junie B. Jones and the Stupid Smelly Bus,en-US,3.9,16918,17517,800,1360,3863,4261,7233,https://images.gr-assets.com/books/1353109909m/958277.jpg,https://images.gr-assets.com/books/1353109909s/958277.jpg
7277,23887,23887,161,60882867,9.78E+12,"Gabriel García Márquez, Gregory Rabassa",1975,El otoño del patriarca,eng,3.84,10576,13673,354,951,3339,4865,4164,https://images.gr-assets.com/books/1410136666m/23887.jpg,https://images.gr-assets.com/books/1410136666s/23887.jpg
7278,3276637,3276637,48,7201788,9.78E+12,Conn Iggulden,2008,Bones of the Hills,eng,4.32,11461,13094,48,151,1530,5138,6227,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7279,13330771,13330771,47,307957241,9.78E+12,Oliver Sacks,1995,Hallucinations,eng,3.85,11443,12886,230,755,3348,4938,3615,https://images.gr-assets.com/books/1440360108m/13330771.jpg,https://images.gr-assets.com/books/1440360108s/13330771.jpg
7280,12444297,12444297,3,385344414,9.78E+12,Karen Marie Moning,2015,Burned,eng,4.12,17562,21149,320,970,3597,7208,9054,https://images.gr-assets.com/books/1407503200m/12444297.jpg,https://images.gr-assets.com/books/1407503200s/12444297.jpg
7281,3301759,3301759,325,,9.78E+12,Edgar Allan Poe,1841,The Murders in the Rue Morgue,eng,3.92,15114,17180,200,912,4233,6513,5322,https://images.gr-assets.com/books/1409105459m/3301759.jpg,https://images.gr-assets.com/books/1409105459s/3301759.jpg
